CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,Category,Product,Sales,Revenue,DiscountPct,Cost,Profit,Region,PaymentMethod,OrderStatus,CustomerType,SalesChannel,QuantityUnit
22350,540024,9.0,118.29,Germany,2025-11-03,46308,Tea,Beauty,Tea,1064.61,1064.61,22.69,749.9,646.23,North,UPI,Cancelled,Returning,Online,pcs
75655,540025,2.0,46.76,Australia,2025-06-09,38950,Mouse,Grocery,Mouse,93.52,93.52,20.08,63.9,53.35,North,UPI,Completed,New,Online,pcs
52382,540026,3.0,13.64,Germany,2025-07-29,92215,Tea,Beauty,Tea,40.92,40.92,27.05,28.54,20.38,South,Cash,Completed,New,Store,pcs
65400,540027,5.0,91.56,Germany,2025-02-17,73340,Coffee,Electronics,Coffee,457.8,457.8,15.03,312.95,160.98,West,Cash,Returned,New,Online,pcs
82337,540028,6.0,142.57,United Kingdom,2026-04-22,49955,Tea,Office,Tea,855.42,855.42,14.92,324.58,343.68,North,Cash,Completed,Returning,Store,pcs
27678,540029,3.0,210.01,Norway,2026-03-02,22717,Desk,Grocery,Desk,630.03,630.03,8.37,272.49,143.33,North,Card,Completed,New,Store,pcs
46446,540030,1.0,204.98,France,2025-08-31,30003,Coffee,Grocery,Coffee,204.98,204.98,8.16,94.41,81.9,South,UPI,Completed,New,Online,pcs
79755,540031,1.0,68.32,Portugal,2025-01-22,57235,Keyboard,Home,Keyboard,68.32,68.32,13.28,41.94,31.51,North,UPI,Completed,Returning,Store,pcs
52599,540032,6.0,190.25,Portugal,2025-03-17,29348,Mouse,Beauty,Mouse,1141.5,1141.5,17.56,711.14,417.36,East,Card,Completed,New,Store,pcs
67566,540033,9.0,26.3,Belgium,2026-03-09,67210,Coffee,Office,Coffee,236.7,236.7,26.77,150.81,91.07,North,Cash,Completed,Returning,Store,pcs
15524,540034,3.0,74.26,Germany,2025-09-10,28265,Keyboard,Electronics,Keyboard,222.78,222.78,4.88,153.42,51.42,West,UPI,Completed,New,Marketplace,pcs
49546,540035,1.0,74.18,Portugal,2025-07-21,85895,Mouse,Beauty,Mouse,74.18,74.18,9.09,34.78,44.41,South,Card,Completed,New,Store,pcs
87202,540036,5.0,125.19,Norway,2025-04-14,80388,Keyboard,Home,Keyboard,625.95,625.95,17.99,320.44,224.83,South,UPI,Cancelled,Returning,Online,pcs
51049,540037,9.0,145.94,Australia,2025-10-09,62773,Monitor,Grocery,Monitor,1313.46,1313.46,7.91,923.68,468.78,North,Bank Transfer,Completed,New,Online,pcs
24655,540038,4.0,111.27,Netherlands,2025-06-17,81057,Mouse,Grocery,Mouse,445.08,445.08,5.34,224.7,263.76,East,Cash,Completed,New,Marketplace,pcs
90561,540039,9.0,10.77,Australia,2025-10-24,30477,USB Cable,Electronics,USB Cable,96.93,96.93,5.34,54.69,50.65,North,Card,Completed,New,Online,pcs
96812,540040,3.0,226.98,Portugal,2025-04-25,57310,Tea,Beauty,Tea,680.94,680.94,6.27,339.15,326.9,East,Cash,Completed,New,Store,pcs
10116,540041,1.0,83.24,Australia,2025-05-23,23045,Mouse,Beauty,Mouse,83.24,83.24,9.37,37.9,47.43,North,UPI,Completed,New,Online,pcs
93258,540042,9.0,55.13,Portugal,2025-04-26,43710,Keyboard,Office,Keyboard,496.17,496.17,9.35,291.47,173.13,North,Cash,Completed,Returning,Store,pcs
59676,540043,4.0,45.77,Australia,2025-09-06,30564,Mouse,Home,Mouse,183.08,183.08,25.54,75.13,71.83,South,Bank Transfer,Cancelled,Returning,Online,pcs
39075,540044,5.0,76.67,Germany,2026-05-09,32265,Chair,Furniture,Chair,383.35,383.35,6.89,146.04,155.34,West,Bank Transfer,Completed,Returning,Online,pcs
72457,540045,1.0,-98.35,Australia,2025-10-23,20398,USB Cable,Grocery,USB Cable,93.68,93.68,23.92,43.07,57.91,West,Bank Transfer,Completed,Returning,Marketplace,pcs
25605,540046,4.0,-81.93,Norway,2025-04-04,31378,Webcam,Grocery,Webcam,9.6,9.6,5.96,7.12,4.18,South,UPI,Completed,VIP,Online,pcs
88757,540047,5.0,29.39,Portugal,2025-09-24,98842,Chair,Furniture,Chair,146.95,146.95,16.7,89.62,41.81,North,UPI,Completed,Returning,Store,pcs
13449,540048,8.0,97.93,Spain,2025-05-21,82743,Chair,Furniture,Chair,783.44,783.44,19.73,488.27,299.44,East,Cash,Completed,New,Online,pcs
21709,540049,9.0,87.04,Australia,2025-09-22,31396,Webcam,Office,Webcam,783.36,783.36,13.87,388.16,503.41,North,Bank Transfer,Completed,Returning,Store,pcs
21373,540050,9.0,31.69,Belgium,2025-02-14,52017,Monitor,Grocery,Monitor,285.21,285.21,22.09,206.02,79.56,East,Cash,Completed,Returning,Store,pcs
30287,540051,8.0,67.15,Spain,2025-09-27,57820,Keyboard,Beauty,Keyboard,537.2,537.2,6.42,369.67,159.3,East,Bank Transfer,Cancelled,Returning,Online,pcs
48775,540052,7.0,77.34,Spain,not-a-date,51481,Desk,Furniture,Desk,541.38,541.38,22.46,231.47,225.37,East,Cash,Completed,Returning,Online,pcs
11083,540053,7.0,11.61,Spain,2026-01-11,85776,Webcam,Furniture,Webcam,81.27,81.27,11.98,50.74,17.96,North,UPI,Completed,New,Store,pcs
42275,540054,1.0,154.78,United Kingdom,2025-01-20,54727,Coffee,Furniture,Coffee,154.78,154.78,24.76,97.64,60.88,South,UPI,Completed,Returning,Online,pcs
87102,540055,7.0,136.93,Spain,2025-01-03,84870,Tea,Office,Tea,958.51,958.51,21.63,724.61,429.1,North,Cash,Completed,Returning,Online,pcs
15413,540056,1.0,216.11,France,2025-11-17,47904,USB Cable,Home,USB Cable,216.11,216.11,6.47,98.99,64.69,South,UPI,Completed,New,Online,pcs
73289,540057,4.0,7.5,United Kingdom,2025-05-21,56351,Tea,Office,Tea,30.0,30.0,24.84,18.78,11.55,South,Card,Completed,New,Store,pcs
93534,540058,4.0,5.48,Australia,2025-06-29,64968,USB Cable,Office,USB Cable,21.92,21.92,26.82,15.4,9.15,West,Bank Transfer,Completed,Returning,Marketplace,pcs
51353,540059,2.0,121.1,Spain,2025-06-05,92112,Webcam,Beauty,Webcam,242.2,242.2,21.58,174.2,67.39,North,Bank Transfer,Completed,Returning,Store,pcs
49065,540060,7.0,24.07,Belgium,2026-01-10,83814,Chair,Office,Chair,168.49,168.49,24.41,78.32,95.74,North,Cash,Cancelled,Returning,Online,pcs
35105,540061,3.0,241.33,Spain,2025-09-06,21811,Keyboard,Grocery,Keyboard,723.99,723.99,23.86,496.03,247.46,East,Bank Transfer,Pending,Returning,Marketplace,pcs
86913,540062,8.0,103.31,Spain,2025-07-26,87455,Chair,Furniture,Chair,826.48,826.48,10.18,467.01,357.39,South,UPI,Completed,Returning,Online,pcs
68078,540063,3.0,-32.16,Spain,2026-01-20,55249,Tea,Office,Tea,542.4,542.4,28.53,383.93,348.3,South,Bank Transfer,Completed,New,Store,pcs
37498,540064,7.0,79.99,Spain,2026-01-30,43943,Mouse,Office,Mouse,559.93,559.93,12.17,438.82,305.28,West,Cash,Pending,New,Marketplace,pcs
34771,540065,6.0,127.17,Belgium,2025-09-08,50735,Chair,Furniture,Chair,763.02,763.02,10.57,501.52,437.56,North,Bank Transfer,Completed,New,Online,pcs
69111,540066,4.0,61.32,Belgium,2025-04-07,53125,Tea,furniture,Tea,245.28,245.28,2.09,163.15,128.5,West,Bank Transfer,Pending,Returning,Online,pcs
41354,540067,6.0,41.56,Australia,2026-02-22,83865,Keyboard,Beauty,Keyboard,249.36,249.36,22.82,199.21,61.53,West,Bank Transfer,Completed,Returning,Online,pcs
70119,540068,5.0,223.43,United Kingdom,2025-04-22,55406,Desk,Electronics,Desk,1117.15,1117.15,17.11,852.79,424.64,West,Card,Completed,New,Online,pcs
57911,540069,4.0,136.19,France,2025-10-16,42226,Webcam,Beauty,Webcam,544.76,544.76,17.2,307.27,297.27,South,Card,Completed,Returning,Online,pcs
26566,540070,5.0,26.57,Australia,2025-10-01,81038,Mouse,Grocery,Mouse,132.85,132.85,23.32,68.53,33.63,East,UPI,Completed,New,Store,pcs
46650,540071,9.0,68.78,Portugal,2025-11-24,46021,Tea,Grocery,Tea,619.02,619.02,26.1,226.65,344.48,South,Cash,Completed,Returning,Store,pcs
79524,540072,8.0,111.31,Norway,2025-07-30,83226,Tea,Office,Tea,890.48,890.48,12.85,485.25,255.29,East,Cash,Pending,Returning,Marketplace,pcs
97291,540073,9.0,71.38,United Kingdom,2026-05-06,85103,Chair,Office,Chair,642.42,642.42,11.69,467.49,357.47,South,Cash,Cancelled,New,Store,pcs
52401,540074,5.0,67.77,Australia,2025-12-24,52943,Tea,Grocery,Tea,338.85,338.85,23.17,228.56,85.94,North,UPI,Completed,Returning,Online,pcs
36186,540075,9.0,-75.54,Portugal,2025-06-12,68108,Mouse,Electronics,Mouse,82.89,82.89,29.77,62.0,34.68,South,Bank Transfer,Cancelled,VIP,Store,pcs
66797,540076,2.0,11.23,Spain,2026-03-25,25079,Coffee,Grocery,Coffee,22.46,22.46,6.31,16.03,7.16,South,UPI,Completed,Returning,Online,pcs
10514,540077,5.0,68.68,Belgium,2025-01-01,71036,Webcam,Office,Webcam,343.4,343.4,12.52,243.96,143.11,East,Cash,Completed,Returning,Online,pcs
56177,540078,8.0,245.25,United Kingdom,2025-05-19,32837,Laptop Bag,Furniture,Laptop Bag,1962.0,1962.0,0.33,1367.4,655.8,West,Card,Returned,New,Online,pcs
48416,540079,5.0,11.82,United Kingdom,2025-11-16,87395,USB Cable,Grocery,USB Cable,59.1,59.1,18.33,42.9,19.82,West,Cash,Completed,Returning,Marketplace,pcs
70569,540080,9.0,71.08,United Kingdom,2025-07-15,32901,Laptop Bag,Office,Laptop Bag,639.72,639.72,25.27,273.57,242.33,West,Card,Completed,Returning,Online,pcs
58071,540081,5.0,78.45,Australia,2026-01-27,46777,Desk,Grocery,Desk,392.25,392.25,25.25,168.04,90.67,North,Cash,Completed,VIP,Store,pcs
67280,540082,3.0,232.66,United Kingdom,2026-05-09,82794,Tea,Electronics,Tea,697.98,697.98,19.68,270.87,291.62,West,UPI,Completed,Returning,Online,pcs
43829,540083,-3.0,195.34,Portugal,2025-06-23,31305,Desk,Office,Desk,195.34,195.34,14.54,108.97,89.76,South,UPI,Completed,Returning,Online,pcs
15584,540084,8.0,35.48,France,2025-05-06,52960,Chair,Electronics,Chair,283.84,283.84,14.06,106.29,121.64,North,Cash,Completed,Returning,Store,pcs
28793,540085,2.0,80.34,Belgium,2026-01-30,15069,Desk,Office,Desk,160.68,160.68,12.87,78.94,51.22,South,Bank Transfer,Completed,Returning,Online,pcs
73754,540086,4.0,-12.03,Portugal,2025-01-16,85367,Keyboard,Electronics,Keyboard,987.88,987.88,2.11,730.99,284.5,East,Card,Returned,Returning,Marketplace,pcs
72630,540087,4.0,62.73,United Kingdom,2026-04-24,77562,Monitor,Furniture,Monitor,250.92,250.92,25.61,190.95,144.24,West,Cash,Completed,Returning,Marketplace,pcs
10156,540088,9.0,81.95,Spain,2025-09-08,93697,Monitor,Furniture,Monitor,737.55,737.55,1.19,339.27,397.17,East,UPI,Completed,Returning,Marketplace,pcs
,540089,8.0,18.47,France,2025-10-23,69895,Coffee,Office,Coffee,147.76,147.76,6.24,109.28,32.82,South,Card,Completed,New,Online,pcs
16401,540090,5.0,232.11,Belgium,2025-09-04,16142,Tea,Grocery,Tea,1160.55,1160.55,5.31,695.74,337.81,South,Card,Completed,Returning,Store,pcs
20086,540091,2.0,237.79,United Kingdom,2025-05-21,13069,Mouse,Furniture,Mouse,475.58,475.58,5.0,344.28,203.7,East,Card,Completed,VIP,Online,pcs
27138,540092,1.0,174.16,Norway,2025-05-27,87698,Desk,Electronics,Desk,174.16,174.16,28.53,104.63,74.95,South,Bank Transfer,Completed,Returning,Marketplace,pcs
52201,540093,1.0,,United Kingdom,2025-09-24,87952,Laptop Bag,Electronics,Laptop Bag,86.53,86.53,20.0,38.25,21.26,South,UPI,Completed,Returning,Store,pcs
36091,540094,6.0,113.37,Spain,2026-01-07,26803,Coffee,Grocery,Coffee,680.22,680.22,12.75,362.86,248.04,North,UPI,Completed,New,Store,pcs
98458,540095,2.0,127.03,United Kingdom,2025-03-17,79848,Keyboard,Electronics,Keyboard,254.06,254.06,29.7,129.4,82.07,North,UPI,Pending,Returning,Online,pcs
93332,540096,4.0,207.2,Germany,2025-06-19,97020,Laptop Bag,Office,Laptop Bag,828.8,828.8,2.49,427.44,281.2,South,UPI,Completed,Returning,Online,pcs
79729,540097,9.0,126.59,Germany,2025-01-03,49914,Desk,Grocery,Desk,1139.31,1139.31,19.13,662.5,638.8,North,Bank Transfer,Pending,New,Store,pcs
88221,540098,9.0,196.05,Norway,2025-03-02,21535,Chair,Beauty,Chair,1764.45,1764.45,23.4,772.83,439.11,West,Bank Transfer,Completed,Returning,Store,pcs
90862,540099,9.0,230.12,France,2025-01-02,10639,USB Cable,Beauty,USB Cable,2071.08,2071.08,29.61,1095.76,466.2,West,Cash,Completed,Returning,Store,pcs
97800,540100,8.0,140.95,Portugal,2025-04-18,30812,Coffee,Furniture,Coffee,1127.6,1127.6,9.52,705.24,679.1,North,Card,Completed,Returning,Online,pcs
80934,,8.0,191.09,France,2026-03-19,12994,Webcam,Beauty,Webcam,1528.72,1528.72,17.94,938.37,441.22,South,Bank Transfer,Completed,New,Store,pcs
56900,540102,3.0,57.54,Norway,2026-02-10,64665,Webcam,Grocery,Webcam,172.62,172.62,27.38,122.38,71.89,East,Bank Transfer,Cancelled,New,Online,pcs
58022,540103,2.0,208.35,Spain,2025-01-06,84540,Laptop Bag,Grocery,Laptop Bag,479.2,416.7,27.22,170.52,198.81,East,Card,Completed,VIP,Marketplace,pcs
60573,540104,3.0,228.43,Spain,2025-10-25,34272,USB Cable,Electronics,USB Cable,685.29,685.29,2.6,482.46,186.84,West,Card,Cancelled,New,Online,pcs
60328,540105,7.0,101.88,Netherlands,2025-07-31,42985,Laptop Bag,Electronics,Laptop Bag,713.16,713.16,13.44,294.01,388.07,East,Card,Cancelled,Returning,Marketplace,pcs
70842,540106,3.0,156.37,Netherlands,2026-01-03,82097,Tea,Furniture,Tea,469.11,469.11,27.69,331.31,124.3,East,Cash,Cancelled,Returning,Store,pcs
36445,540107,6.0,138.73,Netherlands,2025-04-16,76834,Tea,Grocery,Tea,832.38,832.38,6.64,367.69,396.55,West,Bank Transfer,Returned,New,Store,pcs
32237,540108,1.0,42.27,United Kingdom,2025-12-24,66456,Chair,Office,Chair,42.27,42.27,6.42,28.68,9.54,West,Cash,Completed,New,Marketplace,pcs
17314,540109,9.0,2.14,Spain,2025-08-11,99708,Webcam,Grocery,Webcam,19.26,19.26,6.11,9.71,9.28,South,Bank Transfer,Completed,New,Store,pcs
,540110,5.0,20.89,Portugal,2026-01-27,26655,Desk,Electronics,Desk,104.45,104.45,25.98,39.35,21.49,East,UPI,Completed,Returning,Online,pcs
94511,540111,7.0,19.64,Portugal,2026-02-19,19527,Desk,Furniture,Desk,137.48,137.48,21.3,53.64,61.2,West,Cash,Completed,New,Online,pcs
29393,540112,7.0,13.57,Germany,2026-05-02,73985,Tea,Beauty,Tea,94.99,94.99,14.71,36.42,21.57,South,UPI,Completed,Returning,Online,pcs
58932,540113,5.0,7.12,Portugal,2026-03-03,26143,Monitor,Grocery,Monitor,35.6,35.6,15.54,13.44,15.54,North,Cash,Completed,New,Store,pcs
61458,540114,8.0,20.64,Germany,2025-10-25,11025,Monitor,Electronics,Monitor,165.12,165.12,7.38,126.14,48.3,East,Bank Transfer,Cancelled,New,Store,pcs
25732,540115,4.0,194.3,Netherlands,2025-12-31,95939,Desk,Home,Desk,777.2,777.2,26.37,347.25,230.75,West,Cash,Returned,Returning,Marketplace,pcs
98539,540116,5.0,99.11,Belgium,2025-11-21,28586,USB Cable,Beauty,USB Cable,495.55,495.55,24.41,387.19,290.92,East,Bank Transfer,Returned,New,Online,pcs
67776,540117,5.0,137.66,Netherlands,2026-03-14,43297,Chair,Electronics,Chair,688.3,688.3,6.6,456.48,225.55,West,Card,Completed,New,Store,pcs
36432,540118,8.0,232.53,Spain,2025-05-28,75091,Tea,Office,Tea,1860.24,1860.24,12.26,1076.47,931.0,South,Card,Completed,Returning,Marketplace,pcs
85419,540119,3.0,72.87,Norway,2025-09-17,50197,Desk,Office,Desk,218.61,218.61,24.35,110.57,105.42,North,Card,Completed,Returning,Store,pcs
97084,540120,3.0,33.38,Norway,2025-08-04,36995,Laptop Bag,Home,Laptop Bag,100.14,100.14,5.0,63.43,43.13,West,UPI,Completed,VIP,Store,pcs
20681,540121,1.0,198.7,Germany,2026-01-18,61073,Tea,Grocery,Tea,198.7,198.7,11.62,122.74,68.02,East,Card,Completed,Returning,Marketplace,pcs
90592,540122,7.0,123.19,France,2025-05-01,17886,Keyboard,Grocery,Keyboard,862.33,862.33,4.9,426.31,554.13,West,Bank Transfer,Completed,New,Store,pcs
68361,540123,9.0,130.15,Norway,2025-12-12,50938,Coffee,Electronics,Coffee,1171.35,1171.35,4.94,566.82,517.58,North,Card,Cancelled,New,Marketplace,pcs
82428,540124,8.0,102.25,Norway,2025-09-10,14383,Keyboard,Grocery,Keyboard,818.0,818.0,4.46,523.64,342.66,South,Cash,Completed,Returning,Marketplace,pcs
84685,540125,9.0,125.51,Spain,2026-04-30,69067,Desk,Furniture,Desk,1129.59,1129.59,8.08,881.97,473.64,West,Card,Completed,Returning,Marketplace,pcs
89962,540126,8.0,19.68,Australia,2025-12-25,61885,Tea,Office,Tea,157.44,157.44,29.45,83.89,84.2,West,Bank Transfer,Cancelled,Returning,Online,pcs
36130,540127,4.0,135.63,Belgium,2025-03-14,51397,Desk,Furniture,Desk,542.52,542.52,27.98,266.17,242.78,East,Card,Completed,New,Online,pcs
68313,540128,3.0,64.16,Germany,2025-05-21,63319,Desk,Grocery,Desk,192.48,192.48,10.64,88.97,112.39,South,Bank Transfer,Completed,Returning,Online,pcs
67430,540129,6.0,6.18,Germany,2025-12-05,37276,Laptop Bag,Beauty,Laptop Bag,37.08,37.08,15.92,20.61,7.68,East,Bank Transfer,Completed,Returning,Store,pcs
53919,540130,8.0,245.6,Germany,2026-04-18,77751,Monitor,Furniture,Monitor,1964.8,1964.8,20.98,1317.32,576.18,North,Bank Transfer,Completed,VIP,Online,pcs
31571,540131,4.0,36.22,Portugal,2026-04-05,50526,Webcam,Grocery,Webcam,144.88,144.88,23.29,74.71,70.46,West,Card,Completed,Returning,Online,pcs
80773,540132,1.0,243.54,United Kingdom,2025-07-05,39711,USB Cable,Office,USB Cable,243.54,243.54,25.09,164.68,146.29,South,Bank Transfer,Completed,Returning,Store,pcs
84101,540133,4.0,89.46,Portugal,2026-03-15,18232,Webcam,Home,Webcam,357.84,357.84,6.81,270.29,166.66,East,Cash,Completed,Returning,Marketplace,pcs
38625,540134,8.0,22.77,Norway,2026-03-18,19565,Laptop Bag,Furniture,Laptop Bag,182.16,182.16,2.26,108.28,115.71,East,Cash,Completed,New,Online,pcs
56289,540135,1.0,78.12,Spain,2025-10-18,31429,Coffee,Beauty,Coffee,78.12,78.12,21.61,40.53,27.69,West,Bank Transfer,Completed,Returning,Marketplace,pcs
69653,540136,2.0,81.89,Australia ,2025-06-28,30361,Coffee,Beauty,Coffee,163.78,163.78,4.31,124.72,86.62,East,Cash,Completed,Returning,Marketplace,pcs
85438,540137,7.0,56.78,France,2025-04-27,57516,Desk,Grocery,Desk,397.46,397.46,4.64,140.66,250.88,South,Cash,Completed,Returning,Marketplace,pcs
20625,540138,1.0,86.92,Australia,2025-10-20,54756,Tea,Beauty,Tea,86.92,86.92,18.93,34.53,23.21,South,Cash,Completed,New,Marketplace,pcs
79926,540139,7.0,108.06,Germany,2025-10-09,62264,Keyboard,Office,Keyboard,756.42,756.42,8.17,374.87,398.22,North,UPI,Completed,New,Marketplace,pcs
32189,540140,1.0,31.68,,2025-12-14,33584,USB Cable,Beauty,USB Cable,31.68,31.68,18.34,21.88,14.47,North,Cash,Cancelled,Returning,Online,pcs
15080,540141,5.0,141.6,Belgium,2026-02-25,19072,Tea,Beauty,Tea,708.0,708.0,8.86,350.62,228.24,North,Cash,Completed,New,Online,pcs
73760,540142,8.0,21.5,Australia,2025-12-19,16547,USB Cable,Grocery,USB Cable,172.0,172.0,16.78,97.47,88.04,West,Bank Transfer,Cancelled,VIP,Marketplace,pcs
,540143,9.0,155.31,Australia,2025-02-07,19442,Tea,Furniture,Tea,1397.79,1397.79,1.31,958.62,332.14,West,Cash,Completed,Returning,Online,pcs
78237,540144,5.0,105.73,United Kingdom,2025-10-11,65043,Webcam,Beauty,Webcam,528.65,528.65,18.42,399.55,257.95,East,UPI,Completed,New,Marketplace,pcs
39125,540145,7.0,85.25,Norway,2025-01-25,70478,Keyboard,Grocery,Keyboard,596.75,596.75,24.25,472.69,322.56,North,Bank Transfer,Cancelled,Returning,Marketplace,pcs
12754,540146,4.0,70.6,France,2026-01-25,74669,Coffee,Beauty,Coffee,282.4,282.4,7.27,120.12,116.72,East,Bank Transfer,Completed,Returning,Marketplace,pcs
51305,,5.0,131.26,United Kingdom,2026-05-05,78025,Mouse,Beauty,Mouse,656.3,656.3,0.6,292.53,215.14,West,Bank Transfer,Completed,VIP,Online,pcs
49452,540148,6.0,243.25,Norway,2025-02-26,27360,Chair,Home,Chair,1459.5,1459.5,1.46,774.66,504.62,East,Card,Completed,Returning,Marketplace,pcs
88259,540149,9.0,35.46,United Kingdom,2025-03-22,33000,Webcam,Grocery,Webcam,319.14,319.14,18.88,131.24,114.3,East,Cash,Pending,New,Marketplace,pcs
13776,540150,3.0,91.21,Norway,2025-03-03,73511,Webcam,Electronics,Webcam,273.63,273.63,1.74,102.12,143.52,West,Bank Transfer,Completed,Returning,Store,pcs
90889,540151,5.0,176.02,United Kingdom,2025-11-13,40595,Chair,Grocery,Chair,880.1,880.1,27.65,499.83,460.69,South,Card,Completed,Returning,Online,pcs
64958,540152,4.0,151.52,Portugal,2025-05-19,20437,Mouse,Electronics,Mouse,606.08,606.08,9.71,251.13,179.03,West,UPI,Completed,VIP,Marketplace,pcs
11775,540153,7.0,151.33,Spain,2025-12-28,71387,Webcam,Furniture,Webcam,1059.31,1059.31,20.26,505.34,266.7,West,Cash,Completed,Returning,Online,pcs
29821,540154,2.0,93.37,Australia,2025-06-26,68267,Monitor,Electronics,Monitor,186.74,186.74,24.77,135.67,79.13,West,UPI,Completed,New,Marketplace,pcs
42091,540155,1.0,4.57,Belgium,2025-07-06,63858,Desk,Office,Desk,4.57,4.57,22.87,2.54,1.48,South,UPI,Completed,Returning,Online,pcs
83227,540156,6.0,117.58,Netherlands,,89205,Tea,Furniture,Tea,705.48,705.48,7.37,371.97,257.44,South,Cash,Completed,New,Marketplace,pcs
84594,540157,2.0,42.49,France,2025-06-05,29818,Monitor,Furniture,Monitor,84.98,84.98,16.23,43.64,52.34,South,Bank Transfer,Completed,New,Store,pcs
45442,540158,3.0,54.01,United Kingdom,2025-11-04,17349,Laptop Bag,Home,Laptop Bag,162.03,162.03,3.78,63.53,89.47,West,Cash,Completed,VIP,Store,pcs
40630,540159,3.0,16.29,Norway,2025-09-26,81726,Laptop Bag,Beauty,Laptop Bag,48.87,48.87,22.25,36.69,31.65,North,UPI,Completed,New,Online,pcs
82047,540160,8.0,16.86,Portugal,2026-04-05,46903,Webcam,Office,Webcam,134.88,134.88,15.31,50.72,66.77,North,Bank Transfer,Completed,Returning,Store,pcs
12073,540161,7.0,79.58,Netherlands,2026-02-08,34570,Monitor,Office,Monitor,557.06,557.06,21.66,423.94,316.95,North,Bank Transfer,Completed,New,Store,pcs
22077,540162,9.0,175.67,Portugal,2025-03-30,46750,Mouse,Office,Mouse,1581.03,1581.03,24.68,944.92,774.63,North,Cash,Returned,New,Store,pcs
77445,540163,7.0,159.51,France,2025-12-23,39935,Coffee,Grocery,Coffee,1116.57,1116.57,2.89,587.8,640.84,West,UPI,Completed,Returning,Store,pcs
57527,540164,8.0,139.31,Norway,2025-01-19,80351,Chair,Grocery,Chair,1114.48,1114.48,22.49,565.84,675.48,West,UPI,Completed,New,Marketplace,pcs
98137,540165,4.0,99.14,France,2025-08-17,89639,USB Cable,Furniture,USB Cable,396.56,396.56,18.29,230.82,188.3,East,Cash,Completed,New,Store,pcs
64476,540166,7.0,78.51,Portugal,2025-08-18,34170,Tea,Electronics,Tea,549.57,549.57,20.35,379.67,249.87,West,UPI,Completed,New,Online,pcs
31922,540167,4.0,54.62,Belgium,2025-04-24,58461,Monitor,Home,Monitor,218.48,218.48,14.69,87.92,79.9,North,Bank Transfer,Completed,Returning,Store,pcs
49307,540168,9.0,72.54,France,2025-10-23,59481,Webcam,Furniture,Webcam,652.86,652.86,11.91,416.34,333.02,East,Cash,Completed,VIP,Store,pcs
56244,540169,9.0,194.43,Australia,2025-10-07,49522,Laptop Bag,Beauty,Laptop Bag,1749.87,1749.87,13.52,695.79,879.7,South,UPI,Completed,Returning,Online,pcs
62027,540170,7.0,4.94,Spain,2026-01-08,13967,Coffee,Electronics,Coffee,34.58,34.58,4.81,21.4,22.33,East,Bank Transfer,Completed,Returning,Online,pcs
68866,540171,8.0,131.19,United Kingdom,2025-04-24,11111,Webcam,Grocery,Webcam,1049.52,1049.52,0.12,667.29,252.92,North,Cash,Completed,Returning,Store,pcs
31184,540172,7.0,200.75,United Kingdom,2025-08-24,73149,Desk,Office,Desk,1405.25,1405.25,6.4,627.08,640.55,North,Bank Transfer,Completed,New,Store,pcs
18680,540173,9.0,142.1,Australia,2025-04-02,78982,Keyboard,Home,Keyboard,1278.9,1278.9,24.94,830.43,370.98,North,Bank Transfer,Completed,VIP,Store,pcs
38497,540174,4.0,148.89,United Kingdom,2025-10-21,40500,Webcam,Electronics,Webcam,595.56,595.56,28.52,296.53,245.86,South,Bank Transfer,Completed,Returning,Online,pcs
42630,540175,7.0,115.58,Portugal,2025-06-25,15319,Keyboard,Electronics,Keyboard,809.06,809.06,0.68,288.44,325.76,West,Card,Completed,Returning,Online,pcs
24111,540176,5.0,244.45,Australia,2026-04-19,90017,Mouse,Electronics,Mouse,1222.25,1222.25,4.16,849.69,251.64,North,Cash,Completed,Returning,Marketplace,pcs
96334,540177,8.0,143.94,Germany,2025-07-06,28041,Coffee,Furniture,Coffee,1151.52,1151.52,7.05,473.81,279.72,South,Card,Completed,New,Marketplace,pcs
17825,540178,2.0,110.6,Spain,2025-09-11,29753,Mouse,Office,Mouse,221.2,221.2,10.26,157.37,125.7,West,UPI,Completed,New,Marketplace,pcs
33573,540179,4.0,143.53,Norway,2025-09-03,11107,Keyboard,Beauty,Keyboard,574.12,574.12,24.25,337.48,295.11,West,Cash,Completed,Returning,Marketplace,pcs
73076,540180,5.0,89.02,Netherlands,2025-08-17,68131,Webcam,Grocery,Webcam,445.1,445.1,23.14,192.88,223.99,West,Cash,Completed,Returning,Store,pcs
92434,540181,2.0,202.19,France,2025-04-27,18576,USB Cable,Grocery,USB Cable,404.38,404.38,8.95,197.16,196.41,South,Cash,Completed,Returning,Store,pcs
78784,540182,-1.0,72.14,Australia ,2025-02-11,58932,Tea,Furniture,Tea,432.84,432.84,11.08,192.94,174.32,North,Bank Transfer,Completed,Returning,Marketplace,pcs
61904,540183,3.0,157.69,Belgium,2025-08-15,11291,Coffee,Home,Coffee,473.07,473.07,24.73,282.64,109.52,West,Bank Transfer,Completed,New,Online,pcs
60403,540184,9.0,206.39,Australia,2025-10-22,15644,Mouse,Grocery,Mouse,1857.51,1857.51,6.87,1443.79,582.46,East,Card,Completed,Returning,Marketplace,pcs
89863,540185,5.0,132.42,Portugal,2025-01-29,88957,Coffee,Office,Coffee,662.1,662.1,16.99,319.31,276.11,South,UPI,Completed,New,Marketplace,pcs
